Name,Weight,Time
Hollie Larkin,184,2015-07-04T13:14:12-06:00
Tod Hickle,147,2017-09-04T14:46:46-06:00
Cecile Bosco,154,2016-07-04T15:30:19-06:00
Viola Gleason,154,2015-12-31T12:28:55-06:00
Jamir Wilderman,161,2018-10-31T16:25:33-06:00
Guillermo Reinger,176,2015-12-31T17:55:36-06:00
Lenore Gleason,101,2015-12-31T14:37:14-06:00
Jamir Wilderman,161,2018-10-31T16:36:36-06:00
Tod Hickle,148,2015-11-26T16:12:24-06:00
Amanda Gleason,176,2015-11-26T18:56:11-06:00
Filomena Hauck,121,2018-02-02T16:23:29-06:00
Nona Hickle,149,2014-07-04T13:32:21-06:00
Duncan Mosciski,114,2018-02-02T15:57:41-06:00
Vidal Wilderman,117,2017-12-31T17:58:59-06:00
Eliane Bosco,138,2018-02-02T17:58:18-06:00
Kiarra Anderson,150,2015-09-07T18:38:35-06:00
Lindsey Anderson,187,2016-07-04T16:45:14-06:00
Wilhelm Bosco,188,2016-07-04T18:49:35-06:00
Wilhelm Bosco,187,2015-12-31T15:34:52-06:00
Edd Lang,143,2017-12-31T13:22:58-06:00
Christiana Larkin,204,2017-12-31T16:45:50-06:00
Wilhelm Bosco,189,2014-09-01T17:23:47-06:00
Toby Hahn,189,2018-12-31T13:56:17-06:00
Guillermo Reinger,175,2016-09-05T17:27:11-06:00
Lonzo Mosciski,140,2017-07-04T15:48:33-06:00
Carli Gleason,127,2017-07-04T13:52:38-06:00
Lenore Gleason,103,2015-09-07T16:20:26-06:00
Johann Bosco,117,2018-11-22T14:24:43-06:00
Garrison Olson,108,2018-12-31T18:10:22-06:00
Samanta Smith,184,2015-07-04T14:29:11-06:00
Nona Hickle,147,2014-07-04T12:46:19-06:00
Helena Stokes,162,2017-12-31T14:43:41-06:00
Angelina Olson,132,2018-12-31T18:40:38-06:00
Magdalen Gleason,105,2014-09-01T16:35:36-06:00
Arch Bosco,187,2015-07-04T12:30:12-06:00
Gracie Anderson,170,2014-12-31T13:32:26-06:00
Douglas Lang,163,2017-11-23T12:49:59-06:00
Patsy Gleason,178,2014-12-31T16:44:41-06:00
Glenna Hauck,176,2016-12-31T16:18:21-06:00
Mary Schumm,146,2014-09-01T15:55:22-06:00
Demario Hauck,148,2018-02-02T16:10:46-06:00
Nona Hickle,149,2018-11-22T15:55:57-06:00
Paul Bosco,171,2014-11-27T14:52:12-06:00
Libbie Hauck,149,2016-09-05T16:53:10-06:00
Helena Stokes,160,2017-09-04T17:57:27-06:00
Sophie Dietrich,141,2016-07-04T15:11:59-06:00
Sophie Dietrich,141,2016-07-04T16:30:54-06:00
Douglas Lang,158,2017-09-04T16:36:47-06:00
Keira Bosco,165,2016-09-05T18:53:32-06:00
Sophie Dietrich,146,2015-11-26T18:37:33-06:00
Gracie Anderson,175,2016-10-31T13:55:19-06:00
Khalid Stokes,151,2015-10-31T15:32:50-06:00
Stephan Hessel,161,2018-10-31T16:24:29-06:00
Kiarra Anderson,151,2015-10-31T17:39:35-06:00
Hiram Smith,102,2014-07-04T13:22:52-06:00
Kiarra Anderson,150,2017-10-31T12:35:22-06:00
Nona Hickle,149,2017-10-31T12:51:17-06:00
Lonzo Mosciski,141,2018-09-03T14:30:58-06:00
Edwina Dietrich,130,2016-12-31T13:23:57-06:00
Helena Stokes,162,2016-10-31T12:57:43-06:00
Quincy Mosciski,140,2015-07-04T15:44:45-06:00
Nona Hickle,149,2016-10-31T14:37:30-06:00
Kiarra Anderson,152,2017-10-31T12:32:53-06:00
Jamir Wilderman,166,2016-10-31T18:34:11-06:00
Keira Bosco,165,2015-09-07T15:22:27-06:00
Libbie Hauck,145,2017-12-31T16:36:43-06:00
Lindsey Anderson,189,2017-10-31T12:45:59-06:00
Nona Hickle,146,2018-07-04T12:11:29-06:00
Keira Bosco,165,2018-07-04T14:53:40-06:00
Idell Anderson,152,2018-12-31T12:42:52-06:00
Nona Hickle,145,2016-09-05T17:13:41-06:00
Demario Hauck,149,2017-09-04T17:51:38-06:00
Douglas Lang,163,2014-11-27T12:24:12-06:00
Glenna Hauck,178,2014-07-04T15:17:24-06:00
Hollie Larkin,189,2018-10-31T16:10:40-06:00
Antonetta Bosco,114,2014-11-27T15:52:33-06:00
Demario Hauck,149,2014-09-01T17:40:14-06:00
Abraham Stokes,131,2014-12-31T14:24:48-06:00
Glenna Hauck,176,2014-12-31T15:45:36-06:00
Gisselle Mosciski,109,2018-10-31T16:53:47-06:00
Hiram Smith,107,2017-12-31T16:48:35-06:00
Bennett Stokes,114,2018-07-04T13:21:20-06:00
Paul Bosco,172,2016-07-04T17:16:42-06:00
Monica Olson,123,2018-12-31T15:43:59-06:00
Kenna Schumm,138,2017-07-04T16:33:56-06:00
Lolita Wilderman,151,2015-12-31T14:37:57-06:00
Carolyne Gleason,188,2015-12-31T16:29:37-06:00
Abraham Stokes,131,2017-11-23T18:28:34-06:00
Bennett Stokes,117,2018-07-04T13:36:57-06:00
Johann Bosco,119,2016-10-31T12:48:34-06:00
Wilfredo Olson,130,2018-02-02T12:42:24-06:00
Samanta Smith,183,2017-10-31T17:28:15-06:00
Donnell Hauck,172,2016-11-24T13:19:49-06:00
Roy Hauck,130,2016-12-31T15:31:43-06:00
Gracie Anderson,173,2014-07-04T18:54:40-06:00
Monica Olson,122,2017-09-04T16:51:21-06:00
Garrison Olson,109,2017-12-31T17:31:26-06:00
Filomena Hauck,124,2017-10-31T15:12:51-06:00
Amanda Gleason,177,2014-10-31T15:51:23-06:00
Eliane Bosco,136,2014-11-27T13:37:34-06:00
Wilhelm Bosco,188,2018-11-22T14:59:55-06:00
Johnathon Reinger,170,2017-11-23T15:34:22-06:00
Lolita Wilderman,145,2016-09-05T14:50:47-06:00
Otha Stokes,109,2016-11-24T14:30:31-06:00
Roy Hauck,129,2018-02-02T15:45:20-06:00
Hollie Larkin,184,2015-10-31T17:50:16-06:00
Nona Hickle,151,2015-11-26T12:59:56-06:00
Otha Stokes,111,2018-12-31T17:16:54-06:00
Jamir Wilderman,163,2018-07-04T17:51:40-06:00
Samanta Smith,189,2018-02-02T16:33:57-06:00
Edd Lang,144,2018-07-04T18:28:27-06:00
Lonzo Mosciski,142,2018-07-04T15:20:16-06:00
Arch Bosco,191,2018-07-04T12:40:20-06:00
Garrison Olson,108,2017-09-04T17:29:51-06:00
Stephan Lang,175,2018-02-02T12:35:26-06:00
Gisselle Mosciski,112,2018-07-04T18:54:15-06:00
Lolita Wilderman,146,2018-02-02T18:57:32-06:00
Viola Gleason,154,2017-09-04T16:45:10-06:00
Otha Stokes,109,2016-09-05T13:34:51-06:00
Shany Mosciski,151,2015-10-31T13:50:47-06:00
Johnathon Reinger,171,2018-07-04T12:50:57-06:00
Khalid Stokes,150,2016-09-05T16:18:55-06:00
Wilhelm Bosco,186,2014-11-27T16:41:33-06:00
Glenna Hauck,180,2018-07-04T18:39:36-06:00
Edwina Dietrich,130,2017-12-31T18:21:50-06:00
Carolyne Gleason,189,2015-11-26T13:53:15-06:00
Carli Gleason,127,2015-10-31T15:26:35-06:00
Filomena Hauck,121,2015-07-04T16:12:17-06:00
Glenna Hauck,177,2014-10-31T17:53:56-06:00
Antonetta Bosco,116,2018-02-02T16:58:37-06:00
Hollie Larkin,185,2016-07-04T14:36:31-06:00
Jeff Dietrich,163,2015-07-04T15:59:20-06:00
Guillermo Reinger,174,2018-11-22T16:25:24-06:00
Heather Mosciski,105,2017-12-31T17:51:48-06:00
Patsy Gleason,178,2017-09-04T17:24:33-06:00
Roy Hauck,128,2015-09-07T18:52:30-06:00
Carolyne Gleason,191,2018-10-31T18:27:52-06:00
Vilma Dietrich,139,2017-11-23T12:13:43-06:00
Patsy Gleason,179,2017-09-04T14:42:17-06:00
Shany Mosciski,151,2015-12-31T17:21:17-06:00
Quincy Mosciski,140,2016-07-04T12:38:33-06:00
Idell Anderson,151,2018-12-31T14:39:17-06:00
Johnathon Reinger,171,2014-10-31T12:58:53-06:00
Wilhelm Bosco,190,2014-09-01T18:56:42-06:00
Hiram Smith,103,2016-10-31T14:50:31-06:00
Donnell Hauck,171,2014-10-31T12:25:50-06:00
Stephan Lang,176,2016-09-05T14:56:32-06:00
Toby Hahn,186,2015-10-31T14:39:25-06:00
Shany Mosciski,152,2018-07-04T13:26:33-06:00
Demario Hauck,151,2016-09-05T16:52:57-06:00
Guillermo Reinger,174,2017-10-31T18:14:20-06:00
Magdalen Gleason,105,2014-07-04T14:30:37-06:00
Heather Mosciski,105,2014-07-04T12:20:25-06:00
Edd Lang,142,2018-10-31T15:35:20-06:00
Guillermo Reinger,175,2017-11-23T16:32:40-06:00
Filomena Hauck,121,2016-09-05T16:32:22-06:00
Roy Hauck,131,2016-09-05T16:11:15-06:00
Kiarra Anderson,155,2017-12-31T16:17:13-06:00
Nona Hickle,147,2017-12-31T12:27:43-06:00
Rosalinda Mosciski,133,2017-11-23T18:51:17-06:00
Quincy Mosciski,141,2015-07-04T16:11:12-06:00
Stephan Hessel,158,2016-11-24T15:24:50-06:00
Keira Bosco,163,2014-12-31T14:10:10-06:00
Duncan Mosciski,111,2018-11-22T15:52:58-06:00
Roy Hauck,131,2018-07-04T18:44:31-06:00
Khalid Stokes,150,2016-10-31T12:49:39-06:00
Douglas Lang,163,2014-09-01T18:47:35-06:00
Otha Stokes,111,2016-07-04T18:59:57-06:00
Monica Olson,122,2016-10-31T14:11:58-06:00
Gisselle Mosciski,115,2015-11-26T14:59:34-06:00
Filomena Hauck,121,2016-07-04T17:41:51-06:00
Samanta Smith,184,2015-09-07T16:41:12-06:00
Glenna Hauck,180,2016-09-05T13:19:45-06:00
Libbie Hauck,145,2016-09-05T15:34:47-06:00
Christiana Larkin,204,2017-11-23T13:16:35-06:00
Edwina Dietrich,125,2017-07-04T17:26:34-06:00
Keira Bosco,166,2015-09-07T13:28:21-06:00
Kiarra Anderson,152,2018-12-31T13:51:14-06:00
Shany Mosciski,153,2018-11-22T13:54:15-06:00
Annamae Smith,128,2017-09-04T13:42:49-06:00
Hiram Smith,102,2017-10-31T16:32:16-06:00
Marge Hickle,194,2018-11-22T16:38:41-06:00
Lonzo Mosciski,141,2017-12-31T14:12:33-06:00
Eliane Bosco,136,2018-07-04T12:27:39-06:00
Douglas Lang,160,2018-12-31T18:36:33-06:00
Stephan Hessel,161,2016-07-04T17:39:47-06:00
Angelina Olson,132,2016-10-31T15:27:56-06:00
Edwina Dietrich,130,2016-12-31T13:14:49-06:00
Heather Mosciski,101,2015-11-26T15:32:11-06:00
Samanta Smith,187,2014-12-31T13:41:36-06:00
Roy Hauck,130,2017-07-04T17:37:17-06:00
Khalid Stokes,150,2016-11-24T12:44:59-06:00
Allen Hauck,189,2017-07-04T15:19:21-06:00
Duncan Mosciski,111,2016-11-24T13:26:20-06:00
Hollie Larkin,187,2017-09-04T16:20:25-06:00
Vilma Dietrich,135,2016-12-31T16:36:22-06:00
Garrison Olson,112,2018-10-31T15:26:36-06:00
Johann Bosco,119,2015-11-26T17:17:59-06:00
Magdalen Gleason,107,2015-09-07T18:24:54-06:00
Bennett Stokes,115,2014-10-31T16:13:27-06:00
Khalid Stokes,150,2014-11-27T15:12:39-06:00
Arch Bosco,187,2015-12-31T14:19:44-06:00
Edwina Dietrich,125,2017-11-23T17:24:45-06:00
Duncan Mosciski,113,2014-11-27T13:23:24-06:00
Kiarra Anderson,150,2016-11-24T12:23:50-06:00
Donnell Hauck,171,2016-12-31T17:19:53-06:00
Lenore Gleason,102,2018-07-04T13:41:40-06:00
Keira Bosco,168,2018-07-04T16:50:47-06:00
Roy Hauck,130,2015-12-31T18:32:52-06:00
Vilma Dietrich,139,2015-09-07T17:45:45-06:00
Donnell Hauck,172,2016-09-05T17:40:55-06:00
Roy Hauck,131,2016-12-31T13:20:35-06:00
Christiana Larkin,204,2014-12-31T16:50:32-06:00
Duncan Mosciski,113,2016-07-04T13:39:58-06:00
Eliane Bosco,135,2018-11-22T16:17:55-06:00
Angelina Olson,137,2015-07-04T14:27:32-06:00
Filomena Hauck,123,2016-09-05T14:57:18-06:00
Lonzo Mosciski,142,2014-09-01T15:20:18-06:00
Kenna Schumm,142,2018-12-31T17:38:56-06:00
Filomena Hauck,123,2015-12-31T14:38:48-06:00
Mary Schumm,146,2016-12-31T14:45:16-06:00
Carolyne Gleason,189,2018-11-22T17:13:45-06:00
Hollie Larkin,186,2016-09-05T13:14:14-06:00
Gracie Anderson,171,2014-12-31T15:56:45-06:00
Shany Mosciski,152,2017-10-31T12:10:54-06:00
Shany Mosciski,151,2015-07-04T17:29:22-06:00
Idell Anderson,155,2014-10-31T13:18:52-06:00
Rosalinda Mosciski,134,2015-09-07T15:39:18-06:00
Duncan Mosciski,113,2017-09-04T13:37:38-06:00
Cecile Bosco,154,2018-09-03T12:25:36-06:00
Lindsey Anderson,187,2018-11-22T16:34:21-06:00
Stephan Hessel,157,2015-11-26T13:23:27-06:00
Arch Bosco,189,2016-11-24T13:48:12-06:00
Sophie Dietrich,144,2016-09-05T12:14:28-06:00
Marge Hickle,193,2015-11-26T17:34:44-06:00
Arch Bosco,187,2016-11-24T17:18:13-06:00
Tod Hickle,145,2017-12-31T18:28:30-06:00
Hiram Smith,101,2018-11-22T18:20:36-06:00
Bennett Stokes,112,2015-09-07T17:13:42-06:00
Heather Mosciski,99,2015-11-26T17:25:22-06:00
Kiarra Anderson,155,2016-09-05T15:59:39-06:00
Rosalinda Mosciski,134,2014-07-04T12:50:39-06:00
Patsy Gleason,181,2015-12-31T17:33:54-06:00
Quincy Mosciski,139,2015-10-31T15:44:52-06:00
Sophie Dietrich,141,2018-09-03T16:38:50-06:00
Donnell Hauck,175,2015-09-07T14:57:55-06:00
Filomena Hauck,121,2017-12-31T17:47:55-06:00
Khalid Stokes,149,2015-10-31T14:45:41-06:00
Vilma Dietrich,134,2015-10-31T15:35:54-06:00
Hollie Larkin,185,2018-11-22T15:31:38-06:00
Carli Gleason,128,2015-09-07T12:14:11-06:00
Tod Hickle,146,2018-10-31T18:17:31-06:00
Vilma Dietrich,135,2018-07-04T14:57:44-06:00
Edd Lang,146,2018-07-04T12:47:44-06:00
Lolita Wilderman,146,2015-12-31T12:20:48-06:00
Viola Gleason,155,2017-12-31T17:20:33-06:00
Arch Bosco,191,2017-10-31T15:16:40-06:00
Johnathon Reinger,170,2018-10-31T15:28:23-06:00
Samanta Smith,184,2014-10-31T12:50:56-06:00
Rosalinda Mosciski,132,2017-07-04T13:10:33-06:00
Magdalen Gleason,107,2017-10-31T15:44:32-06:00
Nona Hickle,146,2016-09-05T14:51:44-06:00
Donnell Hauck,171,2016-10-31T12:18:47-06:00
Lenore Gleason,101,2015-10-31T12:25:43-06:00
Khalid Stokes,151,2017-12-31T17:54:43-06:00
Gisselle Mosciski,109,2014-10-31T18:33:40-06:00
Roy Hauck,128,2014-07-04T18:57:51-06:00
Kenna Schumm,137,2017-09-04T12:51:48-06:00
Paul Bosco,171,2017-07-04T13:54:46-06:00
Kiarra Anderson,155,2014-07-04T12:26:57-06:00
Duncan Mosciski,111,2014-11-27T12:58:34-06:00
Douglas Lang,158,2018-02-02T18:25:58-06:00
Gracie Anderson,172,2017-11-23T17:28:15-06:00
Carolyne Gleason,192,2015-11-26T15:15:49-06:00
Otha Stokes,112,2015-12-31T13:43:53-06:00
Tod Hickle,145,2015-12-31T17:55:59-06:00
Guillermo Reinger,177,2017-10-31T16:52:53-06:00
Angelina Olson,132,2016-10-31T15:44:40-06:00
Glenna Hauck,180,2015-07-04T16:22:40-06:00
Johann Bosco,116,2015-12-31T12:57:19-06:00
Toby Hahn,189,2014-12-31T17:45:46-06:00
Jamir Wilderman,162,2014-07-04T17:56:32-06:00
Rosalinda Mosciski,133,2014-09-01T13:54:48-06:00
Nona Hickle,149,2018-09-03T15:57:54-06:00
Johnathon Reinger,175,2015-12-31T12:19:49-06:00
Lindsey Anderson,187,2016-12-31T14:21:47-06:00
Wilfredo Olson,131,2014-11-27T12:48:13-06:00
Abraham Stokes,130,2017-11-23T16:36:49-06:00
Garrison Olson,108,2014-09-01T16:33:43-06:00
Tod Hickle,150,2016-11-24T14:22:46-06:00
Carli Gleason,126,2015-10-31T14:11:18-06:00
Helena Stokes,162,2017-10-31T16:56:34-06:00
Eliane Bosco,134,2015-07-04T18:15:24-06:00
Guillermo Reinger,176,2017-09-04T18:16:16-06:00
Carolyne Gleason,191,2015-12-31T12:53:36-06:00
Cecile Bosco,155,2017-10-31T16:30:57-06:00
Sophie Dietrich,141,2018-12-31T18:21:11-06:00
Paul Bosco,169,2016-12-31T17:26:17-06:00
Kenna Schumm,138,2014-12-31T17:23:23-06:00
Gracie Anderson,170,2014-11-27T16:39:59-06:00
Toby Hahn,184,2018-10-31T16:49:58-06:00
Stephan Lang,178,2017-12-31T13:52:42-06:00
Viola Gleason,153,2015-10-31T13:42:45-06:00
Keira Bosco,164,2014-12-31T16:45:26-06:00
Quincy Mosciski,141,2016-09-05T14:59:28-06:00
Carli Gleason,125,2018-11-22T18:47:30-06:00
Lindsey Anderson,188,2017-10-31T16:52:17-06:00
Cecile Bosco,156,2018-11-22T15:12:21-06:00
Vilma Dietrich,134,2015-10-31T18:50:15-06:00
Keira Bosco,164,2018-12-31T13:35:51-06:00
Garrison Olson,108,2014-07-04T16:40:48-06:00
Carli Gleason,126,2016-07-04T15:27:13-06:00
Tod Hickle,145,2017-07-04T12:40:52-06:00
Kiarra Anderson,150,2014-09-01T18:49:17-06:00
Hiram Smith,102,2018-02-02T15:43:45-06:00
Glenna Hauck,177,2018-12-31T13:11:46-06:00
Glenna Hauck,179,2014-12-31T15:46:59-06:00
Vidal Wilderman,116,2018-11-22T16:25:53-06:00
Duncan Mosciski,112,2014-12-31T16:50:16-06:00
Magdalen Gleason,105,2017-12-31T17:47:43-06:00
Viola Gleason,154,2018-12-31T15:33:21-06:00
Toby Hahn,186,2018-02-02T17:21:24-06:00
Allen Hauck,186,2015-12-31T16:11:30-06:00
Antonetta Bosco,115,2016-07-04T18:15:19-06:00
Amanda Gleason,175,2017-07-04T18:31:47-06:00
Christiana Larkin,199,2018-12-31T14:20:42-06:00
Vilma Dietrich,137,2016-10-31T17:28:18-06:00
Bennett Stokes,115,2015-12-31T17:31:52-06:00
Tod Hickle,148,2015-12-31T13:33:53-06:00
Keira Bosco,164,2014-12-31T17:53:14-06:00
Johann Bosco,116,2016-10-31T16:57:23-06:00
Samanta Smith,189,2018-02-02T18:16:21-06:00
Kiarra Anderson,150,2015-10-31T18:57:36-06:00
Johann Bosco,120,2017-11-23T15:49:39-06:00
Shany Mosciski,153,2014-07-04T16:58:32-06:00
Lonzo Mosciski,140,2014-10-31T15:39:42-06:00
Allen Hauck,189,2015-11-26T13:56:26-06:00
Annamae Smith,128,2016-12-31T14:23:23-06:00
Helena Stokes,162,2017-10-31T18:49:11-06:00
Kiarra Anderson,152,2016-07-04T18:42:45-06:00
Jeff Dietrich,163,2015-07-04T15:31:51-06:00
Vidal Wilderman,118,2015-09-07T13:11:55-06:00
Nona Hickle,148,2017-09-04T17:12:22-06:00
Patsy Gleason,180,2018-02-02T17:31:51-06:00
Sophie Dietrich,143,2015-11-26T17:13:36-06:00
Kenna Schumm,137,2014-12-31T13:42:10-06:00
Kenna Schumm,138,2018-11-22T17:27:53-06:00
Marge Hickle,192,2018-09-03T13:19:31-06:00
Lonzo Mosciski,143,2018-12-31T18:30:10-06:00
Kiarra Anderson,152,2018-02-02T13:44:41-06:00
Gracie Anderson,170,2016-12-31T17:35:33-06:00
Otha Stokes,108,2015-10-31T16:43:32-06:00
Idell Anderson,154,2015-07-04T18:27:48-06:00
Carli Gleason,125,2014-09-01T13:32:28-06:00
Stephan Hessel,158,2017-07-04T13:30:30-06:00
Carli Gleason,127,2017-07-04T13:46:32-06:00
Kenna Schumm,139,2014-12-31T14:52:52-06:00
Khalid Stokes,152,2015-09-07T15:59:48-06:00
Glenna Hauck,176,2016-11-24T17:49:47-06:00
Toby Hahn,189,2014-07-04T16:40:27-06:00
Gracie Anderson,170,2015-09-07T18:52:18-06:00
Demario Hauck,154,2016-09-05T13:11:45-06:00
Lenore Gleason,106,2014-09-01T13:18:56-06:00
Jeff Dietrich,165,2016-11-24T15:25:33-06:00
Hiram Smith,101,2014-07-04T13:14:52-06:00
Khalid Stokes,155,2015-12-31T16:41:52-06:00
Idell Anderson,152,2015-12-31T13:50:59-06:00
Demario Hauck,149,2018-07-04T17:48:45-06:00
Glenna Hauck,180,2017-09-04T13:18:34-06:00
Demario Hauck,149,2017-10-31T16:57:48-06:00
Otha Stokes,110,2015-10-31T17:13:16-06:00
Kenna Schumm,139,2018-10-31T14:29:54-06:00
Stephan Hessel,158,2015-07-04T17:12:26-06:00
Nona Hickle,149,2016-12-31T13:35:36-06:00
Duncan Mosciski,114,2014-10-31T14:13:46-06:00
Jamir Wilderman,161,2018-11-22T14:52:30-06:00
Stephan Lang,177,2015-07-04T18:35:49-06:00
Filomena Hauck,126,2015-07-04T18:37:17-06:00
Edwina Dietrich,128,2016-07-04T12:34:12-06:00
Sophie Dietrich,143,2016-07-04T13:38:42-06:00
Libbie Hauck,149,2017-07-04T16:54:13-06:00
Christiana Larkin,198,2017-09-04T15:43:18-06:00
Wilhelm Bosco,188,2014-09-01T17:45:21-06:00
Lenore Gleason,103,2014-09-01T17:40:11-06:00
Stanley Wilderman,164,2014-10-31T17:57:17-06:00
Quincy Mosciski,144,2018-11-22T17:48:16-06:00
Filomena Hauck,120,2015-10-31T12:43:35-06:00
Amanda Gleason,177,2017-10-31T18:28:42-06:00
Cecile Bosco,159,2015-12-31T12:16:23-06:00
Donnell Hauck,172,2018-09-03T13:27:51-06:00
Lindsey Anderson,186,2017-10-31T17:44:25-06:00
Lolita Wilderman,145,2016-10-31T15:33:43-06:00
Glenna Hauck,178,2014-09-01T12:12:32-06:00
Lolita Wilderman,146,2016-09-05T14:17:49-06:00
Kenna Schumm,138,2017-10-31T14:13:38-06:00
Lenore Gleason,103,2016-10-31T13:18:21-06:00
Lonzo Mosciski,141,2017-12-31T17:52:31-06:00
Donnell Hauck,175,2016-09-05T15:21:38-06:00
Bennett Stokes,114,2014-09-01T16:36:15-06:00
Monica Olson,126,2018-02-02T16:43:49-06:00
Lolita Wilderman,148,2016-09-05T15:58:31-06:00
Carolyne Gleason,191,2016-07-04T12:49:13-06:00
Abraham Stokes,136,2017-07-04T18:23:58-06:00
Helena Stokes,161,2017-10-31T12:30:25-06:00
Rosalinda Mosciski,137,2016-11-24T14:48:11-06:00
Allen Hauck,185,2014-11-27T15:52:40-06:00
Eliane Bosco,136,2017-10-31T16:20:10-06:00
Filomena Hauck,122,2018-10-31T16:22:44-06:00
Lolita Wilderman,146,2017-12-31T18:36:59-06:00
Lolita Wilderman,148,2017-09-04T17:54:25-06:00
Vidal Wilderman,115,2015-09-07T12:41:20-06:00
Kiarra Anderson,151,2016-12-31T12:16:15-06:00
Lolita Wilderman,146,2015-10-31T13:30:15-06:00
Stephan Hessel,157,2017-10-31T13:41:49-06:00
Kiarra Anderson,151,2014-07-04T17:17:25-06:00
Carli Gleason,127,2014-09-01T15:28:28-06:00
Shany Mosciski,151,2018-09-03T14:40:13-06:00
Idell Anderson,154,2015-10-31T12:47:47-06:00
Gracie Anderson,170,2015-07-04T15:22:56-06:00
Keira Bosco,164,2018-11-22T16:25:42-06:00
Heather Mosciski,105,2015-09-07T13:46:36-06:00
Samanta Smith,185,2016-11-24T16:22:35-06:00
Idell Anderson,154,2018-11-22T14:59:43-06:00
Viola Gleason,154,2014-09-01T13:20:16-06:00
Hollie Larkin,186,2015-09-07T12:47:18-06:00
Viola Gleason,156,2015-09-07T18:22:22-06:00
Shany Mosciski,156,2017-10-31T13:26:27-06:00
Lindsey Anderson,191,2018-09-03T13:12:47-06:00
Douglas Lang,158,2017-09-04T12:30:34-06:00
Guillermo Reinger,176,2017-10-31T15:58:45-06:00
Tod Hickle,147,2018-02-02T12:28:45-06:00
Annamae Smith,133,2017-09-04T12:28:10-06:00
Carolyne Gleason,192,2015-09-07T15:28:22-06:00
Angelina Olson,134,2014-07-04T15:58:12-06:00
Mary Schumm,148,2017-11-23T15:49:24-06:00
Johnathon Reinger,170,2018-12-31T14:52:29-06:00
Idell Anderson,152,2017-10-31T13:53:52-06:00
Arch Bosco,185,2016-07-04T17:33:34-06:00
Lonzo Mosciski,141,2016-09-05T12:35:15-06:00
Guillermo Reinger,176,2014-10-31T15:17:39-06:00
Guillermo Reinger,175,2017-12-31T13:14:33-06:00
Gracie Anderson,171,2015-11-26T16:18:26-06:00
Vilma Dietrich,134,2015-07-04T17:57:56-06:00
Filomena Hauck,122,2016-09-05T17:19:57-06:00
Jeff Dietrich,165,2015-12-31T18:35:45-06:00
Abraham Stokes,131,2018-07-04T14:59:26-06:00
Johann Bosco,116,2016-12-31T16:29:35-06:00
Marge Hickle,195,2018-07-04T15:49:21-06:00
Angelina Olson,137,2015-10-31T15:58:15-06:00
Gracie Anderson,173,2015-11-26T18:17:31-06:00
Kiarra Anderson,151,2018-02-02T12:13:35-06:00
Demario Hauck,149,2016-11-24T13:43:59-06:00
Toby Hahn,186,2014-10-31T12:54:32-06:00
Lindsey Anderson,185,2018-11-22T17:26:48-06:00
Tod Hickle,148,2018-09-03T13:12:49-06:00
Magdalen Gleason,110,2018-07-04T17:19:47-06:00
Vidal Wilderman,115,2015-12-31T16:15:30-06:00
Mary Schumm,147,2017-11-23T18:47:25-06:00
Allen Hauck,189,2014-10-31T13:11:25-06:00
Eliane Bosco,136,2018-07-04T12:18:12-06:00
Lenore Gleason,102,2018-09-03T17:57:57-06:00
Eliane Bosco,135,2016-07-04T12:46:29-06:00
Lindsey Anderson,191,2018-10-31T15:39:36-06:00
Mary Schumm,146,2018-10-31T13:16:24-06:00
Magdalen Gleason,106,2015-11-26T17:42:14-06:00
Donnell Hauck,171,2018-02-02T16:19:11-06:00
Roy Hauck,131,2016-12-31T15:31:10-06:00
Carolyne Gleason,188,2017-07-04T17:10:26-06:00
Carli Gleason,125,2018-10-31T15:33:46-06:00
Kiarra Anderson,152,2018-12-31T13:17:15-06:00
Kiarra Anderson,149,2015-12-31T13:48:40-06:00
Angelina Olson,137,2017-12-31T12:50:38-06:00
Jamir Wilderman,163,2016-10-31T14:36:46-06:00
Marge Hickle,194,2016-07-04T15:56:53-06:00
Khalid Stokes,151,2018-10-31T13:26:54-06:00
Samanta Smith,184,2017-09-04T15:53:16-06:00
Libbie Hauck,145,2018-02-02T13:23:25-06:00
Stephan Hessel,156,2014-07-04T17:50:17-06:00
Gracie Anderson,171,2015-12-31T14:48:43-06:00
Mary Schumm,147,2014-10-31T12:24:11-06:00
Demario Hauck,151,2017-10-31T13:33:12-06:00
Lenore Gleason,100,2015-12-31T18:39:13-06:00
Rosalinda Mosciski,131,2015-10-31T16:42:43-06:00
Christiana Larkin,202,2018-11-22T16:17:32-06:00
Rosalinda Mosciski,133,2015-09-07T18:59:55-06:00
Lonzo Mosciski,140,2014-07-04T15:48:29-06:00
Carli Gleason,125,2015-07-04T13:29:27-06:00
Samanta Smith,185,2017-12-31T15:57:53-06:00
Shany Mosciski,151,2017-07-04T12:14:47-06:00
Eliane Bosco,134,2015-07-04T17:37:53-06:00
Lenore Gleason,102,2018-09-03T14:12:30-06:00
Douglas Lang,159,2014-07-04T16:43:25-06:00
Wilhelm Bosco,186,2018-11-22T18:17:11-06:00
Libbie Hauck,147,2015-11-26T16:24:54-06:00
Douglas Lang,159,2016-12-31T14:22:11-06:00
Lonzo Mosciski,144,2016-07-04T17:12:23-06:00
Lolita Wilderman,146,2014-11-27T17:38:22-06:00
Lindsey Anderson,188,2014-07-04T13:52:59-06:00
Gisselle Mosciski,115,2015-07-04T13:43:45-06:00
